Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,ReorderPoint,NeedReorder,RecommendedOrderQty
2022-10-05,S005,P0006,Electronics,South,198,174,65,177.55,56.14,20,Snowy,1,52.72,Spring,213.06,1,15.060000000000002
2022-10-05,S005,P0008,Groceries,North,330,286,187,279.56,25.05,0,Snowy,0,24.22,Summer,335.472,1,5.47199999999998
2022-10-05,S005,P0010,Furniture,East,153,138,113,151.03,43.95,20,Rainy,0,47.04,Autumn,181.236,1,28.23599999999999
2022-10-05,S005,P0011,Toys,East,371,311,155,323.52,90.0,0,Sunny,0,88.41,Summer,388.224,1,17.22399999999999
2022-10-05,S005,P0017,Clothing,North,108,98,108,113.65,47.75,5,Cloudy,1,52.73,Winter,136.38,1,28.379999999999995
2022-10-05,S005,P0018,Clothing,North,244,214,65,217.62,47.29,15,Sunny,0,46.88,Spring,261.144,1,17.144000000000005
2022-10-05,S005,P0020,Groceries,South,66,60,183,74.19,57.44,15,Sunny,0,56.64,Spring,89.02799999999999,1,23.02799999999999
2022-10-06,S001,P0007,Clothing,South,465,401,137,409.66,41.92,10,Snowy,1,43.85,Winter,491.592,1,26.591999999999985
2022-10-06,S001,P0013,Toys,North,339,293,113,300.92,67.41,5,Snowy,1,62.74,Summer,361.104,1,22.103999999999985
2022-10-06,S002,P0003,Electronics,North,401,367,94,372.99,23.36,0,Cloudy,1,25.33,Autumn,447.588,1,46.58800000000002
2022-10-06,S002,P0004,Clothing,South,112,74,181,93.89,42.54,0,Rainy,1,45.17,Winter,112.66799999999999,1,0.6679999999999922
2022-10-06,S002,P0010,Groceries,East,338,283,108,282.53,49.61,15,Cloudy,1,53.44,Winter,339.03599999999994,1,1.0359999999999445
2022-10-06,S002,P0014,Toys,North,272,239,125,238.13,25.18,10,Rainy,0,25.47,Winter,285.756,1,13.755999999999972
2022-10-06,S003,P0002,Toys,West,281,262,168,260.15,67.53,15,Rainy,0,65.57,Winter,312.17999999999995,1,31.17999999999995
2022-10-06,S003,P0005,Groceries,North,290,243,25,258.32,41.91,0,Sunny,1,44.82,Winter,309.984,1,19.98399999999998
2022-10-06,S003,P0006,Clothing,East,330,327,87,338.41,81.9,0,Rainy,1,79.69,Autumn,406.09200000000004,1,76.09200000000004
2022-10-06,S003,P0009,Clothing,South,222,204,67,205.16,69.12,15,Cloudy,1,67.54,Spring,246.19199999999998,1,24.19199999999998
2022-10-06,S003,P0017,Groceries,East,395,321,26,336.12,11.57,10,Cloudy,0,10.08,Winter,403.344,1,8.343999999999994
2022-10-06,S003,P0020,Toys,East,347,339,166,347.22,48.71,15,Sunny,0,49.82,Summer,416.66400000000004,1,69.66400000000004
2022-10-06,S004,P0003,Toys,West,419,372,92,383.22,78.34,5,Snowy,0,76.76,Winter,459.86400000000003,1,40.86400000000003
2022-10-06,S004,P0018,Furniture,West,54,43,103,62.14,70.84,10,Rainy,1,68.41,Winter,74.568,1,20.567999999999998
2022-10-06,S005,P0001,Clothing,North,177,149,43,149.23,69.58,15,Cloudy,0,68.65,Spring,179.076,1,2.0759999999999934
2022-10-06,S005,P0002,Furniture,West,98,93,75,87.4,19.42,20,Snowy,1,24.05,Summer,104.88000000000001,1,6.88000000000001
2022-10-06,S005,P0003,Groceries,South,72,56,107,73.98,28.24,0,Snowy,1,29.04,Summer,88.776,1,16.775999999999996
2022-10-06,S005,P0015,Furniture,South,243,213,90,208.86,48.02,10,Rainy,1,52.14,Spring,250.632,1,7.632000000000005
2022-10-06,S005,P0018,Toys,East,385,349,129,361.34,46.25,15,Rainy,1,47.57,Summer,433.60799999999995,1,48.60799999999995
2022-10-06,S005,P0020,Toys,South,326,279,44,295.83,64.87,0,Sunny,0,60.1,Spring,354.996,1,28.99599999999998
2022-10-07,S001,P0005,Furniture,East,86,78,84,81.49,73.51,20,Rainy,0,76.83,Summer,97.788,1,11.787999999999997
2022-10-07,S001,P0010,Furniture,East,370,367,153,361.5,14.27,5,Cloudy,0,9.37,Spring,433.8,1,63.80000000000001
2022-10-07,S001,P0014,Groceries,West,401,381,106,390.71,87.9,5,Sunny,0,89.98,Winter,468.852,1,67.85199999999998
2022-10-07,S001,P0016,Clothing,West,115,114,50,104.44,71.92,0,Cloudy,0,67.16,Winter,125.32799999999999,1,10.327999999999989
2022-10-07,S002,P0007,Groceries,South,146,142,108,145.93,23.56,5,Cloudy,0,18.75,Autumn,175.116,1,29.116000000000014
2022-10-07,S002,P0013,Furniture,South,357,323,180,337.04,97.24,10,Rainy,0,101.46,Summer,404.44800000000004,1,47.448000000000036
2022-10-07,S002,P0014,Groceries,South,322,278,164,290.65,14.74,20,Snowy,0,17.86,Autumn,348.78,1,26.779999999999973
2022-10-07,S002,P0017,Electronics,South,297,262,89,255.87,93.1,10,Cloudy,0,94.36,Summer,307.044,1,10.043999999999983
2022-10-07,S002,P0018,Furniture,West,255,243,38,247.53,75.21,10,Cloudy,1,75.85,Autumn,297.036,1,42.036
2022-10-07,S003,P0002,Furniture,South,352,307,20,310.5,95.52,10,Snowy,0,100.11,Summer,372.59999999999997,1,20.599999999999966
2022-10-07,S003,P0006,Furniture,West,225,224,116,217.96,76.77,15,Snowy,0,72.64,Summer,261.552,1,36.55200000000002
2022-10-07,S003,P0008,Furniture,West,113,104,200,95.55,95.61,20,Cloudy,1,95.69,Spring,114.66,1,1.6599999999999966
2022-10-07,S003,P0011,Electronics,North,342,331,161,328.18,58.33,15,Cloudy,1,59.78,Spring,393.816,1,51.815999999999974
2022-10-07,S003,P0012,Clothing,South,379,313,67,331.81,87.64,5,Rainy,0,87.86,Winter,398.17199999999997,1,19.17199999999997
2022-10-07,S003,P0018,Furniture,South,284,261,101,253.54,51.48,5,Sunny,0,48.8,Winter,304.248,1,20.24799999999999
2022-10-07,S004,P0001,Electronics,West,196,153,102,167.97,31.74,15,Snowy,0,30.66,Spring,201.564,1,5.563999999999993
2022-10-07,S004,P0006,Clothing,West,313,261,84,267.13,26.59,15,Rainy,0,25.82,Winter,320.556,1,7.555999999999983
2022-10-07,S005,P0003,Furniture,East,454,410,72,429.31,30.38,5,Snowy,0,31.18,Autumn,515.172,1,61.172000000000025
2022-10-07,S005,P0006,Furniture,East,338,285,124,300.06,36.27,20,Sunny,0,32.48,Winter,360.072,1,22.072000000000003
2022-10-07,S005,P0007,Electronics,North,497,465,155,471.98,55.39,15,Snowy,1,57.67,Spring,566.376,1,69.37599999999998
2022-10-08,S001,P0002,Electronics,West,173,173,38,191.45,67.91,5,Sunny,1,66.94,Summer,229.73999999999998,1,56.73999999999998
2022-10-08,S001,P0004,Electronics,South,178,161,55,154.66,20.07,20,Rainy,1,15.96,Autumn,185.59199999999998,1,7.5919999999999845
2022-10-08,S001,P0005,Electronics,South,207,157,47,173.59,98.21,15,Cloudy,0,96.82,Spring,208.308,1,1.3079999999999927
2022-10-08,S001,P0013,Groceries,West,299,292,123,293.18,36.34,15,Cloudy,0,31.5,Summer,351.816,1,52.815999999999974
2022-10-08,S001,P0017,Toys,North,280,222,174,236.63,18.78,20,Cloudy,1,13.87,Summer,283.95599999999996,1,3.9559999999999604
2022-10-08,S001,P0018,Clothing,East,341,277,109,289.85,62.28,0,Cloudy,0,63.87,Spring,347.82,1,6.819999999999993
2022-10-08,S001,P0019,Toys,North,208,193,41,194.55,11.06,10,Rainy,0,6.84,Winter,233.46,1,25.460000000000008
2022-10-08,S002,P0009,Toys,West,431,368,200,379.7,24.47,10,Cloudy,0,29.12,Spring,455.64,1,24.639999999999986
2022-10-08,S002,P0011,Clothing,South,184,182,189,174.21,65.84,5,Sunny,1,64.34,Autumn,209.052,1,25.051999999999992
2022-10-08,S002,P0014,Groceries,South,74,52,31,67.68,78.5,5,Rainy,1,81.23,Winter,81.21600000000001,1,7.216000000000008
2022-10-08,S002,P0017,Toys,West,395,382,80,379.98,58.4,20,Snowy,1,59.93,Winter,455.976,1,60.976
2022-10-08,S002,P0018,Furniture,South,349,300,142,305.59,60.43,20,Snowy,0,56.16,Autumn,366.70799999999997,1,17.70799999999997
2022-10-08,S003,P0003,Groceries,South,181,159,84,157.84,84.86,0,Sunny,1,81.26,Summer,189.408,1,8.407999999999987
2022-10-08,S003,P0009,Groceries,East,340,328,35,333.2,71.8,20,Snowy,1,76.45,Autumn,399.84,1,59.839999999999975
2022-10-08,S004,P0005,Toys,West,142,112,69,128.27,37.88,0,Cloudy,1,34.06,Summer,153.924,1,11.924000000000007
2022-10-08,S004,P0010,Electronics,North,471,432,170,433.42,50.77,15,Snowy,1,50.11,Spring,520.104,1,49.10400000000004
2022-10-08,S004,P0011,Electronics,East,278,235,190,248.77,74.1,5,Cloudy,1,76.01,Summer,298.524,1,20.524
2022-10-08,S004,P0013,Furniture,South,161,147,184,144.23,36.2,15,Sunny,0,38.08,Spring,173.076,1,12.075999999999993
2022-10-08,S004,P0019,Groceries,East,451,417,189,435.36,46.6,5,Cloudy,1,50.44,Spring,522.432,1,71.43200000000002
2022-10-08,S005,P0013,Toys,North,57,50,37,55.72,60.51,20,Cloudy,1,65.46,Autumn,66.86399999999999,1,9.86399999999999
2022-10-08,S005,P0014,Furniture,North,330,311,81,322.02,36.95,10,Rainy,0,37.61,Spring,386.424,1,56.42399999999998
2022-10-08,S005,P0019,Furniture,South,315,300,52,290.46,45.08,15,Rainy,1,44.25,Autumn,348.55199999999996,1,33.551999999999964
2022-10-09,S001,P0003,Furniture,East,430,422,109,433.41,63.24,0,Sunny,0,65.74,Winter,520.092,1,90.09199999999998
2022-10-09,S001,P0015,Toys,East,300,259,101,271.98,59.48,0,Sunny,0,63.3,Autumn,326.37600000000003,1,26.376000000000033
2022-10-09,S001,P0016,Electronics,South,202,157,156,170.06,87.24,5,Cloudy,0,82.89,Spring,204.072,1,2.0720000000000027
2022-10-09,S001,P0018,Electronics,East,438,424,194,426.94,57.48,0,Rainy,1,52.93,Spring,512.328,1,74.32799999999997
2022-10-09,S002,P0003,Clothing,South,414,374,131,378.71,41.86,5,Rainy,0,42.28,Summer,454.45199999999994,1,40.45199999999994
2022-10-09,S003,P0002,Toys,East,413,354,139,367.46,30.62,0,Snowy,0,32.18,Summer,440.95199999999994,1,27.95199999999994
2022-10-09,S003,P0009,Furniture,North,422,405,76,400.6,65.35,20,Cloudy,0,60.45,Summer,480.72,1,58.72000000000003
2022-10-09,S003,P0010,Toys,South,70,70,160,60.17,59.33,20,Cloudy,1,55.88,Spring,72.204,1,2.2039999999999935
2022-10-09,S003,P0017,Electronics,South,495,398,79,416.98,97.45,10,Snowy,0,97.81,Autumn,500.376,1,5.375999999999976
2022-10-09,S004,P0002,Furniture,North,72,67,181,72.43,31.69,20,Rainy,0,34.41,Summer,86.91600000000001,1,14.916000000000011
2022-10-09,S004,P0004,Furniture,West,86,67,166,86.71,82.99,15,Sunny,0,79.71,Autumn,104.05199999999999,1,18.051999999999992
2022-10-09,S004,P0005,Furniture,East,87,84,188,99.57,64.67,0,Rainy,1,64.16,Summer,119.48399999999998,1,32.48399999999998
2022-10-09,S005,P0020,Electronics,South,479,418,24,410.46,72.18,10,Sunny,1,70.4,Autumn,492.55199999999996,1,13.551999999999964
2022-10-10,S001,P0001,Electronics,East,343,300,29,312.83,77.43,0,Rainy,1,81.59,Summer,375.39599999999996,1,32.39599999999996
2022-10-10,S001,P0004,Groceries,West,62,42,23,61.55,56.33,10,Rainy,0,53.13,Summer,73.86,1,11.86
2022-10-10,S001,P0005,Groceries,North,85,70,180,83.42,56.27,10,Sunny,1,53.88,Summer,100.104,1,15.104
2022-10-10,S001,P0007,Electronics,West,263,261,105,266.98,96.37,15,Rainy,0,92.15,Autumn,320.37600000000003,1,57.37600000000003
2022-10-10,S001,P0011,Toys,West,73,73,68,64.54,25.07,15,Snowy,0,28.43,Winter,77.44800000000001,1,4.4480000000000075
2022-10-10,S002,P0002,Clothing,South,122,110,143,108.3,97.24,5,Sunny,1,97.73,Summer,129.95999999999998,1,7.9599999999999795
2022-10-10,S002,P0006,Furniture,South,338,290,65,305.21,86.82,0,Cloudy,1,82.58,Summer,366.25199999999995,1,28.251999999999953
2022-10-10,S003,P0002,Groceries,West,403,371,174,379.72,57.4,15,Sunny,0,57.25,Winter,455.66400000000004,1,52.664000000000044
2022-10-10,S003,P0005,Toys,East,320,293,109,310.73,34.13,10,Cloudy,0,34.49,Summer,372.87600000000003,1,52.87600000000003
2022-10-10,S003,P0010,Clothing,North,80,73,103,67.19,45.98,15,Cloudy,0,41.83,Winter,80.628,1,0.6280000000000001
2022-10-10,S003,P0011,Toys,South,246,202,76,210.38,69.72,10,Snowy,1,72.68,Winter,252.456,1,6.455999999999989
2022-10-10,S003,P0012,Clothing,South,388,318,122,330.04,46.36,5,Snowy,1,46.68,Summer,396.048,1,8.048000000000002
2022-10-10,S003,P0014,Clothing,East,465,428,146,434.81,75.79,15,Rainy,1,76.18,Spring,521.7719999999999,1,56.771999999999935
2022-10-10,S003,P0020,Electronics,South,131,129,37,146.73,84.28,10,Snowy,0,81.87,Winter,176.076,1,45.07599999999999
2022-10-10,S004,P0001,Groceries,East,282,225,60,242.78,28.4,20,Snowy,0,24.61,Winter,291.336,1,9.336000000000013
2022-10-10,S004,P0006,Clothing,West,148,126,156,138.71,80.06,10,Rainy,0,80.58,Summer,166.452,1,18.451999999999998
2022-10-10,S004,P0007,Toys,East,282,247,77,249.38,76.32,10,Cloudy,0,79.62,Winter,299.256,1,17.255999999999972
2022-10-10,S004,P0020,Toys,North,479,436,182,430.18,23.91,15,Snowy,0,20.15,Autumn,516.216,1,37.21600000000001
2022-10-10,S005,P0001,Toys,East,348,346,167,338.72,96.79,0,Snowy,1,96.45,Spring,406.464,1,58.464
2022-10-10,S005,P0003,Clothing,South,96,74,153,89.88,22.36,20,Cloudy,1,23.06,Spring,107.856,1,11.855999999999995
2022-10-10,S005,P0020,Electronics,West,255,210,135,227.08,69.61,5,Sunny,0,65.85,Winter,272.496,1,17.49599999999998
2022-10-11,S001,P0009,Furniture,North,331,293,86,293.9,57.37,20,Cloudy,1,61.42,Autumn,352.67999999999995,1,21.67999999999995
2022-10-11,S001,P0019,Toys,South,229,200,84,210.26,10.94,15,Cloudy,0,12.51,Summer,252.31199999999998,1,23.311999999999983
2022-10-11,S001,P0020,Groceries,West,261,247,77,239.05,88.64,0,Cloudy,0,87.09,Winter,286.86,1,25.860000000000014
2022-10-11,S002,P0004,Electronics,West,155,136,20,155.22,23.24,5,Snowy,0,18.55,Autumn,186.26399999999998,1,31.26399999999998
2022-10-11,S002,P0008,Electronics,South,410,385,106,396.77,48.79,20,Snowy,1,48.5,Spring,476.12399999999997,1,66.12399999999997
2022-10-11,S002,P0016,Clothing,West,65,56,26,54.3,74.75,10,Sunny,0,69.75,Spring,65.16,1,0.1599999999999966
2022-10-11,S003,P0001,Toys,South,288,275,47,278.61,21.95,5,Rainy,1,22.88,Winter,334.332,1,46.331999999999994
2022-10-11,S003,P0007,Furniture,West,237,210,140,227.05,84.93,15,Sunny,0,83.46,Summer,272.46,1,35.45999999999998
2022-10-11,S003,P0010,Furniture,South,140,125,80,140.73,11.52,20,Snowy,1,7.68,Summer,168.87599999999998,1,28.875999999999976
2022-10-11,S003,P0015,Furniture,North,303,263,74,256.78,85.12,5,Sunny,1,80.42,Summer,308.13599999999997,1,5.135999999999967
2022-10-11,S003,P0019,Furniture,North,89,86,47,101.68,85.7,5,Rainy,1,88.65,Autumn,122.016,1,33.016000000000005
2022-10-11,S004,P0003,Clothing,West,72,51,139,68.93,61.8,5,Sunny,1,59.28,Spring,82.71600000000001,1,10.716000000000008
2022-10-11,S004,P0004,Furniture,West,307,283,40,290.1,88.61,0,Cloudy,1,91.52,Winter,348.12,1,41.120000000000005
2022-10-11,S004,P0006,Clothing,East,308,298,124,302.66,43.64,15,Snowy,1,39.48,Autumn,363.192,1,55.19200000000001
2022-10-11,S004,P0020,Electronics,South,230,227,115,218.55,14.55,20,Cloudy,0,13.34,Winter,262.26,1,32.25999999999999
2022-10-11,S005,P0009,Clothing,North,255,198,115,217.6,55.83,15,Cloudy,0,51.08,Summer,261.12,1,6.1200000000000045
2022-10-11,S005,P0016,Clothing,South,306,263,85,281.53,85.34,15,Snowy,1,87.83,Autumn,337.83599999999996,1,31.835999999999956
2022-10-11,S005,P0017,Groceries,South,89,78,197,77.13,57.02,15,Snowy,0,58.08,Autumn,92.556,1,3.5559999999999974
2022-10-12,S001,P0003,Groceries,East,245,242,95,257.27,22.73,10,Snowy,0,25.58,Spring,308.724,1,63.72399999999999
2022-10-12,S001,P0005,Groceries,West,344,297,34,306.39,45.85,0,Snowy,1,50.37,Autumn,367.66799999999995,1,23.66799999999995
2022-10-12,S001,P0009,Furniture,West,490,422,188,441.64,83.38,0,Rainy,0,85.13,Winter,529.968,1,39.96799999999996
2022-10-12,S001,P0019,Toys,North,294,234,66,245.8,61.79,5,Snowy,1,66.37,Spring,294.96,1,0.9599999999999795
2022-10-12,S001,P0020,Toys,West,242,237,86,242.15,98.12,0,Rainy,1,97.54,Spring,290.58,1,48.579999999999984
2022-10-12,S002,P0014,Clothing,North,345,307,150,321.13,29.08,0,Cloudy,1,33.36,Summer,385.356,1,40.355999999999995
2022-10-12,S002,P0015,Furniture,South,310,278,112,294.3,43.42,10,Rainy,0,47.82,Spring,353.16,1,43.160000000000025
2022-10-12,S003,P0001,Electronics,West,151,127,156,138.79,41.34,0,Rainy,1,45.2,Autumn,166.54799999999997,1,15.547999999999973
2022-10-12,S003,P0016,Electronics,North,145,117,49,127.64,46.54,20,Rainy,1,46.53,Summer,153.168,1,8.168000000000006
2022-10-12,S003,P0017,Toys,South,198,173,129,167.41,44.63,0,Snowy,1,42.13,Autumn,200.892,1,2.891999999999996
2022-10-12,S003,P0020,Clothing,East,201,177,183,184.51,25.63,15,Cloudy,0,23.77,Summer,221.41199999999998,1,20.411999999999978
2022-10-12,S004,P0002,Clothing,North,66,66,39,65.52,75.72,20,Snowy,1,77.78,Spring,78.624,1,12.623999999999995
2022-10-12,S004,P0004,Electronics,East,323,261,135,279.01,15.13,5,Cloudy,1,15.15,Summer,334.81199999999995,1,11.811999999999955
2022-10-12,S004,P0006,Furniture,West,285,261,75,272.78,31.49,15,Snowy,0,29.9,Autumn,327.33599999999996,1,42.335999999999956
2022-10-12,S004,P0010,Electronics,South,200,156,100,167.83,30.75,5,Cloudy,1,33.04,Autumn,201.39600000000002,1,1.396000000000015
2022-10-12,S004,P0011,Groceries,West,317,290,73,306.18,22.03,10,Snowy,0,24.54,Winter,367.416,1,50.416
2022-10-12,S004,P0014,Furniture,West,122,109,197,123.65,61.8,15,Rainy,1,62.96,Spring,148.38,1,26.379999999999995
2022-10-13,S001,P0004,Toys,East,374,355,57,355.56,24.74,20,Rainy,0,23.07,Summer,426.67199999999997,1,52.67199999999997
2022-10-13,S001,P0008,Groceries,North,123,94,188,112.04,90.62,0,Sunny,1,92.04,Winter,134.448,1,11.448000000000008
2022-10-13,S001,P0009,Clothing,West,342,312,47,331.14,46.23,0,Cloudy,0,49.73,Summer,397.368,1,55.367999999999995
2022-10-13,S001,P0013,Groceries,East,342,317,129,313.31,96.48,20,Sunny,0,98.25,Summer,375.972,1,33.97199999999998
2022-10-13,S001,P0014,Furniture,North,55,49,188,63.52,43.53,20,Sunny,0,40.01,Autumn,76.224,1,21.224000000000004
2022-10-13,S001,P0020,Groceries,East,462,421,82,421.32,88.46,5,Snowy,0,85.55,Summer,505.58399999999995,1,43.583999999999946
2022-10-13,S002,P0004,Electronics,West,434,360,71,368.01,82.5,15,Snowy,0,81.28,Summer,441.61199999999997,1,7.611999999999966
2022-10-13,S002,P0008,Toys,West,278,261,109,267.03,96.99,10,Sunny,1,94.18,Spring,320.436,1,42.43599999999998
2022-10-13,S002,P0013,Toys,East,228,190,110,194.47,85.98,15,Rainy,1,82.01,Summer,233.36399999999998,1,5.363999999999976
2022-10-13,S003,P0001,Clothing,South,402,393,69,390.28,57.5,20,Sunny,0,62.04,Spring,468.33599999999996,1,66.33599999999996
2022-10-13,S003,P0011,Toys,South,187,163,35,177.3,47.91,10,Sunny,1,49.95,Autumn,212.76000000000002,1,25.76000000000002
2022-10-13,S003,P0016,Groceries,West,434,372,192,376.87,50.2,10,Snowy,0,54.12,Winter,452.24399999999997,1,18.24399999999997
2022-10-13,S003,P0019,Clothing,North,216,176,49,189.28,29.29,15,Snowy,1,25.89,Winter,227.136,1,11.135999999999996
2022-10-13,S004,P0002,Toys,South,138,122,33,124.74,60.78,15,Snowy,1,59.52,Summer,149.688,1,11.687999999999988
2022-10-13,S004,P0005,Electronics,East,158,146,93,151.4,51.79,15,Rainy,1,51.18,Summer,181.68,1,23.680000000000007
2022-10-13,S004,P0013,Furniture,North,324,281,79,285.31,91.98,0,Cloudy,1,91.01,Spring,342.372,1,18.372000000000014
2022-10-13,S004,P0014,Clothing,West,327,286,99,292.17,85.78,20,Sunny,0,82.44,Autumn,350.604,1,23.603999999999985
2022-10-13,S005,P0005,Electronics,North,218,201,97,199.07,42.45,15,Cloudy,1,40.1,Winter,238.884,1,20.883999999999986
2022-10-13,S005,P0007,Furniture,South,168,147,192,154.38,38.53,10,Rainy,0,42.9,Summer,185.256,1,17.256
2022-10-13,S005,P0010,Electronics,East,332,315,92,326.14,57.15,5,Snowy,1,57.45,Summer,391.368,1,59.367999999999995
2022-10-13,S005,P0012,Groceries,North,264,238,135,248.19,70.35,15,Snowy,1,71.5,Spring,297.828,1,33.827999999999975
2022-10-13,S005,P0015,Furniture,South,88,86,111,93.67,91.53,0,Snowy,1,93.04,Winter,112.404,1,24.403999999999996
2022-10-13,S005,P0018,Electronics,South,103,95,164,105.56,64.76,20,Sunny,1,64.48,Winter,126.672,1,23.671999999999997
2022-10-14,S001,P0007,Clothing,North,460,391,84,389.17,74.65,5,Sunny,1,79.15,Spring,467.004,1,7.004000000000019
2022-10-14,S001,P0015,Groceries,East,496,471,87,483.74,38.75,20,Sunny,1,37.5,Autumn,580.4879999999999,1,84.48799999999994
2022-10-14,S002,P0005,Electronics,West,79,71,25,74.82,13.87,15,Snowy,0,18.64,Summer,89.78399999999999,1,10.783999999999992
2022-10-14,S002,P0006,Furniture,South,500,447,131,440.02,80.46,5,Sunny,1,78.0,Winter,528.024,1,28.024
2022-10-14,S002,P0008,Clothing,East,220,208,44,218.68,71.26,10,Rainy,1,67.38,Summer,262.416,1,42.416
2022-10-14,S002,P0020,Furniture,North,394,390,101,380.67,89.58,15,Rainy,1,84.59,Spring,456.80400000000003,1,62.80400000000003
2022-10-14,S003,P0002,Clothing,East,481,447,84,458.08,48.59,10,Rainy,0,48.05,Summer,549.6959999999999,1,68.69599999999991
2022-10-14,S003,P0013,Groceries,West,440,385,93,390.32,22.61,10,Cloudy,1,17.94,Autumn,468.38399999999996,1,28.383999999999958
2022-10-14,S003,P0014,Toys,North,481,411,28,421.95,38.68,5,Rainy,0,40.73,Summer,506.34,1,25.339999999999975
2022-10-14,S004,P0007,Electronics,North,418,409,182,414.03,19.88,10,Rainy,1,17.97,Winter,496.83599999999996,1,78.83599999999996
2022-10-14,S004,P0010,Electronics,East,215,203,48,201.52,25.61,5,Rainy,0,23.28,Summer,241.824,1,26.824000000000012
2022-10-14,S004,P0014,Clothing,West,409,378,171,383.17,32.65,20,Snowy,0,34.94,Autumn,459.80400000000003,1,50.80400000000003
2022-10-14,S004,P0015,Clothing,South,166,127,198,142.24,17.3,15,Rainy,0,16.18,Spring,170.68800000000002,1,4.688000000000017
2022-10-14,S005,P0003,Groceries,South,102,75,35,87.77,14.18,5,Sunny,0,9.64,Summer,105.324,1,3.323999999999998
2022-10-14,S005,P0011,Furniture,North,254,224,171,236.68,26.97,10,Snowy,1,24.83,Autumn,284.016,1,30.01600000000002
2022-10-15,S001,P0001,Groceries,North,58,57,81,60.73,69.84,10,Cloudy,1,69.96,Summer,72.87599999999999,1,14.87599999999999
2022-10-15,S001,P0002,Toys,East,262,240,90,244.26,41.16,10,Sunny,1,43.99,Winter,293.11199999999997,1,31.111999999999966
2022-10-15,S001,P0003,Toys,North,159,158,157,175.4,35.7,0,Cloudy,1,34.08,Autumn,210.48,1,51.47999999999999
2022-10-15,S001,P0006,Groceries,East,247,200,78,207.28,33.1,10,Rainy,1,31.94,Summer,248.736,1,1.73599999999999
2022-10-15,S001,P0011,Toys,South,484,455,181,450.56,66.59,15,Sunny,0,68.19,Summer,540.672,1,56.672000000000025
2022-10-15,S001,P0013,Electronics,North,468,458,49,455.43,63.16,5,Rainy,0,65.29,Winter,546.516,1,78.51599999999996
2022-10-15,S001,P0014,Furniture,East,152,142,41,155.62,53.4,5,Sunny,0,57.4,Summer,186.744,1,34.744
2022-10-15,S001,P0016,Furniture,South,155,144,143,140.46,57.48,10,Sunny,0,61.4,Spring,168.552,1,13.551999999999992
2022-10-15,S001,P0020,Groceries,South,389,360,123,378.09,53.98,15,Snowy,0,54.49,Winter,453.70799999999997,1,64.70799999999997
2022-10-15,S002,P0001,Furniture,East,309,272,98,263.42,71.13,5,Rainy,1,73.49,Summer,316.104,1,7.103999999999985
2022-10-15,S002,P0002,Groceries,East,84,82,60,73.15,71.4,5,Sunny,1,67.07,Winter,87.78,1,3.780000000000001
2022-10-15,S002,P0004,Furniture,East,382,364,170,360.68,25.16,5,Cloudy,1,27.79,Winter,432.816,1,50.815999999999974
2022-10-15,S003,P0001,Groceries,East,248,232,88,232.85,82.21,20,Snowy,1,81.26,Spring,279.41999999999996,1,31.41999999999996
2022-10-15,S003,P0003,Groceries,East,246,226,154,222.1,58.02,0,Snowy,0,56.59,Autumn,266.52,1,20.519999999999982
2022-10-15,S003,P0006,Furniture,West,389,326,130,328.29,69.7,5,Sunny,0,69.42,Spring,393.94800000000004,1,4.948000000000036
2022-10-15,S003,P0009,Groceries,South,121,89,184,106.63,41.83,5,Sunny,1,40.39,Spring,127.95599999999999,1,6.955999999999989
2022-10-15,S003,P0015,Electronics,South,486,463,37,460.15,45.73,20,Sunny,0,50.29,Summer,552.18,1,66.17999999999995
2022-10-15,S003,P0019,Furniture,East,495,411,107,418.85,22.08,0,Sunny,1,21.44,Spring,502.62,1,7.6200000000000045
2022-10-15,S003,P0020,Furniture,East,164,161,171,167.0,32.29,10,Rainy,0,31.71,Autumn,200.4,1,36.400000000000006
2022-10-15,S004,P0003,Electronics,East,52,44,157,61.05,76.45,20,Rainy,1,76.68,Winter,73.25999999999999,1,21.25999999999999
2022-10-15,S004,P0004,Toys,South,270,269,97,285.88,78.98,0,Cloudy,0,77.37,Summer,343.056,1,73.05599999999998
2022-10-15,S004,P0005,Electronics,East,463,383,110,402.98,49.32,5,Cloudy,0,52.99,Winter,483.576,1,20.576000000000022
2022-10-15,S004,P0007,Electronics,North,343,307,111,325.72,33.56,5,Snowy,0,28.61,Winter,390.86400000000003,1,47.86400000000003
2022-10-15,S004,P0010,Electronics,North,85,73,66,77.6,61.35,15,Sunny,1,65.2,Summer,93.11999999999999,1,8.11999999999999
2022-10-15,S004,P0012,Groceries,West,384,383,174,396.21,89.65,0,Rainy,0,93.82,Autumn,475.45199999999994,1,91.45199999999994
2022-10-15,S004,P0013,Groceries,South,492,419,186,436.84,53.01,5,Rainy,1,55.54,Winter,524.208,1,32.20799999999997
2022-10-15,S005,P0004,Electronics,North,308,266,98,262.56,74.14,20,Cloudy,0,73.41,Spring,315.072,1,7.072000000000003
2022-10-15,S005,P0018,Toys,South,226,192,42,209.02,79.71,20,Rainy,0,75.59,Autumn,250.824,1,24.824000000000012
2022-10-16,S001,P0001,Toys,East,120,113,77,109.12,41.81,15,Snowy,1,38.68,Spring,130.944,1,10.943999999999988
